raceId,driverId,constructorId,gridPosition,finalPosition,points,totalLaps,finalMilliseconds,fastestLap,fastestLapTime,fastestLapSpeed,statusId
60,3,3,12,9,0.0,60,5230935,47,1:22.916,223.209,1
61,4,4,1,1,10.0,70,5677308,22,1:15.911,206.815,1
61,30,6,5,2,8.0,70,5679419,68,1:15.993,206.592,1
61,8,1,3,3,6.0,70,5686121,22,1:15.841,207.006,1
61,21,4,2,4,5.0,70,5692987,49,1:16.669,204.771,1
61,13,6,10,5,4.0,70,5702480,31,1:17.308,203.078,1
62,30,6,1,1,10.0,73,5675199,56,1:12.719,207.527,1
62,13,6,2,2,8.0,73,5683183,29,1:12.954,206.859,1
62,21,4,3,3,6.0,73,5691794,28,1:13.131,206.358,1
62,15,7,22,4,5.0,73,5698803,37,1:13.269,205.969,1
62,4,4,5,5,4.0,73,5703609,72,1:13.316,205.837,1
62,22,11,4,6,3.0,73,5711715,47,1:13.611,205.012,1
63,30,6,1,1,10.0,70,5527803,46,1:17.111,205.931,1
63,4,4,3,2,8.0,70,5537934,23,1:17.770,204.186,1
63,13,6,2,3,6.0,70,5550349,18,1:17.141,205.851,1
63,23,7,5,4,5.0,70,5555015,19,1:17.809,204.084,1
63,8,1,6,5,4.0,70,5560809,30,1:17.717,204.325,1
63,21,4,7,6,3.0,70,5573068,20,1:18.057,203.435,1
63,37,1,8,7,2.0,70,5577210,34,1:17.625,204.568,1
64,30,6,2,1,10.0,67,5271693,17,1:16.357,215.65,1
64,13,6,3,2,8.0,67,5272413,18,1:16.392,215.551,1
64,8,1,1,3,6.0,67,5284899,4,1:16.475,215.317,1
64,18,11,4,4,5.0,67,5290591,14,1:16.818,214.356,1
64,4,4,7,5,4.0,67,5295400,66,1:17.256,213.14,1
64,21,4,5,6,3.0,67,5296507,18,1:16.981,213.902,1
64,15,7,20,7,2.0,67,5298237,48,1:16.807,214.386,1
64,32,9,12,8,1.0,67,5319824,49,1:17.719,211.87,1
64,23,7,8,9,0.0,67,5332044,64,1:16.763,214.509,1
65,18,11,14,1,10.0,70,6740941,57,1:25.143,185.236,1
65,37,1,4,2,8.0,70,6771778,67,1:24.315,187.055,1
65,2,2,10,3,6.0,70,6784763,65,1:25.801,183.816,1
65,22,11,3,4,5.0,70,6786146,69,1:24.678,186.253,1
66,13,6,1,1,10.0,58,5331082,38,1:28.123,218.067,1
66,4,4,3,2,8.0,58,5336657,38,1:28.245,217.766,1
66,30,6,2,3,6.0,58,5336738,55,1:28.005,218.36,1
66,18,11,6,4,5.0,58,5343416,58,1:28.474,217.202,1
66,37,1,11,5,4.0,58,5376990,54,1:28.959,216.018,1
66,21,4,4,6,3.0,58,5377676,29,1:28.546,217.026,1
66,23,7,15,7,2.0,58,5390419,58,1:29.084,215.715,1
66,22,11,13,8,1.0,58,5391116,26,1:28.733,216.568,1
67,30,6,2,1,10.0,53,4491975,14,1:22.575,252.555,1
67,8,1,1,2,8.0,53,4500021,13,1:22.559,252.604,1
67,9,2,6,3,6.0,53,4518389,21,1:23.111,250.927,1
67,21,4,9,4,5.0,53,4524020,25,1:23.617,249.408,1
67,18,11,5,5,4.0,53,4524660,51,1:23.518,249.704,1
67,22,11,8,6,3.0,53,4534384,27,1:23.794,248.881,1
67,15,7,11,7,2.0,53,4536637,25,1:23.869,248.659,1
67,2,2,3,8,1.0,53,4537284,20,1:23.294,250.375,1
67,13,6,4,9,0.0,53,4537930,41,1:23.003,251.253,1
67,17,3,19,10,0.0,53,4564577,27,1:24.197,247.69,1
68,30,6,6,1,10.0,56,5852747,50,1:38.553,199.117,1
68,4,4,1,2,8.0,56,5855868,49,1:37.586,201.09,1
68,21,4,2,3,6.0,56,5896944,53,1:39.332,197.555,1
68,18,11,4,4,5.0,56,5924803,51,1:39.206,197.806,1
68,37,1,7,5,4.0,56,5929884,45,1:39.149,197.92,1
68,22,11,3,6,3.0,56,5931878,52,1:39.749,196.729,1
68,2,2,8,7,2.0,56,5944726,53,1:39.164,197.89,1
68,17,3,14,8,1.0,56,5956335,44,1:39.907,196.418,1
68,14,9,12,9,0.0,56,5956543,52,1:40.549,195.164,1
69,4,4,5,1,10.0,53,5033413,14,1:32.676,225.572,1
69,13,6,1,2,8.0,53,5049564,37,1:33.296,224.073,1
69,21,4,6,3,6.0,53,5057366,13,1:33.564,223.432,1
69,18,11,7,4,5.0,53,5067514,35,1:33.451,223.702,1
69,8,1,11,5,4.0,53,5077009,24,1:33.344,223.958,1
69,15,7,4,6,3.0,53,5080130,2,1:33.866,222.713,1
69,23,7,3,7,2.0,53,5082282,2,1:33.607,223.329,1
69,2,2,9,8,1.0,53,5109508,31,1:34.525,221.16,1
69,9,2,12,9,0.0,53,5110345,39,1:33.509,223.563,1
70,13,6,1,1,10.0,71,5513751,23,1:12.877,212.857,1
70,4,4,4,2,8.0,71,5532409,70,1:12.961,212.612,1
70,18,11,14,3,6.0,71,5533145,71,1:13.053,212.344,1
70,30,6,10,4,5.0,71,5537845,70,1:12.162,214.966,1
70,8,1,2,5,4.0,71,5542254,58,1:13.281,211.683,1
70,21,4,6,6,3.0,71,5544038,70,1:13.121,212.146,1
70,22,11,5,7,2.0,71,5554045,48,1:13.391,211.366,1
70,37,1,12,8,1.0,71,5565819,63,1:13.817,210.146,1
70,9,2,9,9,0.0,71,5581393,25,1:14.117,209.296,1
71,21,4,1,1,10.0,57,5057336,55,1:25.994,222.001,1
71,22,6,11,2,8.0,57,5062889,54,1:26.233,221.386,1
71,4,4,13,3,6.0,57,5064048,24,1:25.683,222.807,1
71,14,9,5,4,5.0,57,5073467,40,1:26.690,220.219,1
71,17,3,3,5,4.0,57,5074244,37,1:26.493,220.72,1
71,31,1,9,6,3.0,57,5092369,41,1:26.393,220.976,1
71,32,9,6,7,2.0,57,5096333,39,1:26.627,220.379,1
71,8,1,10,8,1.0,57,5096969,55,1:26.255,221.329,1
71,15,7,2,9,0.0,57,5120444,56,1:27.116,219.142,1
71,13,15,18,10,0.0,57,5121729,55,1:26.893,219.704,1
72,4,4,1,1,10.0,56,5493736,18,1:35.899,208.081,1
72,15,7,2,2,8.0,56,5518063,18,1:35.816,208.261,1
72,2,3,10,3,6.0,56,5525924,40,1:35.712,208.487,1
72,31,1,11,4,5.0,56,5535367,42,1:36.585,206.603,1
72,23,7,5,5,4.0,56,5545590,15,1:36.321,207.169,1
72,14,9,8,6,3.0,56,5566279,18,1:36.790,206.165,1
72,30,6,13,7,2.0,56,5573724,41,1:36.982,205.757,1
72,32,9,7,8,1.0,56,5574571,17,1:36.902,205.927,1
72,8,1,6,9,0.0,56,5575316,23,1:35.483,208.987,1
73,4,4,1,1,10.0,57,5358531,39,1:31.713,212.436,1
73,15,7,3,2,8.0,57,5371940,41,1:32.324,211.03,1
73,8,1,9,3,6.0,57,5390594,41,1:31.822,212.184,1
73,23,7,6,4,5.0,57,5411803,36,1:32.683,210.213,1
73,37,1,8,5,4.0,57,5423519,43,1:31.447,213.054,1
73,17,3,5,6,3.0,57,5433232,20,1:33.087,209.3,1
74,4,4,2,1,10.0,62,5261921,22,1:23.133,213.619,1
74,30,6,13,2,8.0,62,5262136,48,1:21.858,216.946,1
74,25,1,7,3,6.0,62,5289475,24,1:23.023,213.902,1
74,35,15,11,4,5.0,62,5326363,45,1:24.017,211.371,1
74,15,7,5,5,4.0,62,5332179,44,1:24.022,211.358,1
74,2,3,8,6,3.0,62,5333203,54,1:23.917,211.623,1
74,17,3,4,7,2.0,62,5345218,17,1:24.419,210.364,1
74,24,9,15,8,1.0,62,5345685,46,1:23.488,212.71,1
74,23,7,10,9,0.0,62,5357762,19,1:24.230,210.836,1
75,8,1,1,1,10.0,66,5236830,41,1:15.977,219.24,1
75,4,4,3,2,8.0,66,5264482,59,1:16.098,218.891,1
75,15,7,5,3,6.0,66,5282777,63,1:16.614,217.417,1
75,23,7,4,4,5.0,66,5283549,63,1:16.469,217.829,1
75,21,4,6,5,4.0,66,5294766,66,1:15.641,220.213,1
75,17,3,2,6,3.0,66,5305372,62,1:16.761,217,1
76,8,1,1,1,10.0,78,6315556,41,1:15.921,158.375,1
76,2,3,6,2,8.0,78,6329433,15,1:17.159,155.834,1
76,17,3,3,3,6.0,78,6334040,77,1:16.971,156.214,1
76,4,4,2,4,5.0,78,6352043,19,1:16.600,156.971,1
76,31,1,16,5,4.0,78,6352203,50,1:17.403,155.342,1
76,23,7,18,6,3.0,78,6352733,11,1:17.070,156.014,1
76,30,6,8,7,2.0,78,6352779,40,1:15.842,158.54,1
76,22,6,10,8,1.0,78,6353126,51,1:16.916,156.326,1
77,4,4,6,1,10.0,59,5506648,44,1:30.711,204.305,1
77,2,3,1,2,8.0,59,5523215,9,1:31.124,203.38,1
77,22,6,7,3,6.0,59,5525197,44,1:31.028,203.594,1
77,14,9,12,4,5.0,59,5538236,19,1:31.306,202.974,1
77,30,6,10,5,4.0,59,5557093,19,1:31.503,202.537,1
77,21,4,9,6,3.0,59,5558580,47,1:31.708,202.084,1
77,31,1,5,7,2.0,59,5564821,42,1:31.807,201.866,1
77,15,7,4,8,1.0,59,5577739,43,1:31.779,201.928,1
77,24,9,14,9,0.0,59,5578177,43,1:31.971,201.506,1
77,18,16,13,10,0.0,59,5602434,20,1:31.955,201.542,1
78,8,1,7,1,10.0,70,5529290,23,1:14.384,211.061,1
78,30,6,2,2,8.0,70,5530427,32,1:14.868,209.697,1
78,22,6,20,3,6.0,70,5569773,46,1:15.480,207.996,1
78,13,15,11,4,5.0,70,5584429,18,1:16.008,206.551,1
78,17,3,14,5,4.0,70,5585069,23,1:15.401,208.214,1
79,30,6,5,1,10.0,73,5383181,48,1:11.497,211.074,1
79,22,6,7,2,8.0,73,5384703,48,1:11.649,210.626,1
80,4,4,1,1,10.0,70,5482233,5,1:16.502,207.571,1
80,8,1,13,2,8.0,70,5494038,25,1:16.423,207.785,1
80,30,6,3,3,6.0,70,5564147,22,1:17.714,204.333,1
81,31,1,3,1,10.0,60,5069588,41,1:20.700,229.338,1
81,4,4,1,2,8.0,60,5072327,40,1:21.228,227.847,1
81,8,1,12,3,6.0,60,5084024,60,1:20.502,229.902,1
81,21,4,6,4,5.0,60,5087502,43,1:21.159,228.041,1
81,18,16,2,5,4.0,60,5109852,42,1:21.993,225.721,1
81,30,6,9,6,3.0,60,5144910,23,1:21.675,226.6,1
81,22,6,5,7,2.0,60,5146155,41,1:22.302,224.874,1
81,23,7,8,8,1.0,60,5148800,46,1:21.960,225.812,1
81,15,7,4,9,0.0,60,5150439,56,1:22.112,225.394,1
82,4,4,3,1,10.0,67,5188599,21,1:15.235,218.866,1
82,31,1,20,2,8.0,67,5211168,54,1:15.878,217.011,1
82,18,16,2,3,6.0,67,5213021,19,1:15.843,217.111,1
82,21,4,4,4,5.0,67,5239186,21,1:15.890,216.977,1
82,30,6,5,5,4.0,67,5240289,18,1:16.099,216.381,1
82,23,7,12,6,3.0,67,5240841,23,1:16.073,216.455,1
82,14,9,11,7,2.0,67,5241299,18,1:16.233,216,1
82,13,15,13,8,1.0,67,5245169,45,1:16.288,215.845,1
82,32,9,10,9,0.0,67,5258417,45,1:16.236,215.992,1
83,8,1,4,1,10.0,70,5845552,40,1:21.219,194.186,1
83,30,6,1,2,8.0,70,5881133,13,1:21.476,193.573,1
83,23,7,5,3,6.0,70,5881681,13,1:21.873,192.634,1
83,15,7,3,4,5.0,70,5899773,32,1:21.842,192.707,1
83,18,16,8,5,4.0,70,5904384,70,1:22.406,191.388,1
83,2,3,12,6,3.0,70,5913927,53,1:22.053,192.212,1
84,8,1,1,1,10.0,58,5074454,40,1:25.030,226,1
84,4,4,3,2,8.0,58,5093063,58,1:25.524,224.694,1
84,31,1,4,3,6.0,58,5094089,39,1:24.770,226.693,1
84,21,4,2,4,5.0,58,5112427,34,1:25.604,224.484,1
84,18,16,13,5,4.0,58,5113758,58,1:25.790,223.998,1
84,15,7,5,6,3.0,58,5129874,52,1:26.178,222.989,1
84,14,9,12,7,2.0,58,5143750,58,1:26.417,222.372,1
84,32,9,10,8,1.0,58,5146076,58,1:26.374,222.483,1
84,11,16,20,9,0.0,58,5184441,54,1:25.858,223.82,1
85,31,1,1,1,10.0,53,4468659,15,1:21.828,254.861,1
85,4,4,2,2,8.0,53,4471138,16,1:22.146,253.874,1
85,21,4,8,3,6.0,53,4486634,16,1:22.587,252.519,1
85,8,1,11,4,5.0,53,4491434,51,1:21.504,255.874,1
85,15,7,5,5,4.0,53,4502445,19,1:22.831,251.775,1
85,23,7,9,6,3.0,53,4512584,19,1:23.076,251.032,1
85,42,3,16,7,2.0,53,4513302,21,1:22.870,251.656,1
85,18,16,3,8,1.0,53,4532294,16,1:23.161,250.776,1
85,13,15,15,9,0.0,53,4544072,18,1:23.365,250.162,1
85,30,6,6,10,0.0,53,4564729,5,1:23.584,249.507,1
86,8,1,2,1,10.0,44,5401295,34,1:53.810,220.662,1
86,4,4,4,2,8.0,44,5429689,31,1:56.131,216.252,1
86,18,16,8,3,6.0,44,5433372,44,1:53.323,221.61,1
86,17,3,9,4,5.0,44,5470462,44,1:52.287,223.655,1
86,22,6,12,5,4.0,44,5479431,44,1:52.590,223.053,1
86,35,15,14,6,3.0,44,5488730,44,1:54.251,219.81,1
86,23,7,5,7,2.0,44,5488869,43,1:51.453,225.329,1
87,31,1,2,1,10.0,71,5360574,27,1:12.650,213.522,1
87,8,1,5,2,8.0,71,5363101,29,1:12.268,214.651,1
87,4,4,1,3,6.0,71,5385414,21,1:12.653,213.513,1
87,30,6,7,4,5.0,71,5396242,25,1:12.800,213.082,1
87,21,4,3,5,4.0,71,5400792,11,1:13.190,211.946,1
87,22,6,9,6,3.0,71,5429747,49,1:13.192,211.941,1
88,8,1,17,1,10.0,53,5342212,44,1:31.540,228.372,1
88,21,4,3,2,8.0,53,5343845,19,1:32.522,225.948,1
88,4,4,16,3,6.0,53,5359668,21,1:31.599,228.225,1
88,17,3,7,4,5.0,53,5364486,21,1:33.022,224.733,1
88,18,16,2,5,4.0,53,5371719,19,1:32.754,225.383,1
88,14,9,6,6,3.0,53,5373813,18,1:33.023,224.731,1
88,30,6,14,7,2.0,53,5376091,25,1:32.763,225.361,1
88,23,7,1,8,1.0,53,5391760,9,1:32.795,225.283,1
88,32,9,4,9,0.0,53,5394137,49,1:33.499,223.587,1
88,13,15,10,10,0.0,53,5399721,43,1:33.232,224.227,1
88,22,6,9,11,0.0,53,5402845,52,1:33.133,224.466,1
88,35,15,8,12,0.0,53,5425433,50,1:33.288,224.093,1
89,4,4,1,1,10.0,56,5993618,45,1:33.536,209.797,1
89,8,1,3,2,8.0,56,5997633,56,1:33.242,210.458,1
89,23,7,9,3,6.0,56,6018994,44,1:34.035,208.684,1
89,21,4,2,4,5.0,56,6019732,54,1:33.563,209.736,1
89,32,9,14,5,4.0,56,6025457,43,1:33.727,209.369,1
89,13,15,11,6,3.0,56,6030018,43,1:34.094,208.553,1
89,17,3,10,7,2.0,56,6030460,53,1:34.271,208.161,1
89,18,16,4,8,1.0,56,6034867,53,1:34.766,207.074,1
89,14,9,7,9,0.0,56,6037865,54,1:34.585,207.47,1
89,35,15,16,10,0.0,56,6053595,53,1:34.713,207.19,1
89,33,17,19,11,0.0,56,6078266,13,1:36.563,203.22,1
89,22,6,8,12,0.0,56,6086430,18,1:35.011,206.54,1
90,30,6,1,1,10.0,58,5055757,29,1:24.125,226.933,1
90,22,6,2,2,8.0,58,5069362,8,1:24.179,226.788,1
90,4,4,5,3,6.0,58,5090430,10,1:25.088,224.365,1
90,23,3,8,4,5.0,58,5116180,11,1:25.824,222.441,1
90,31,3,3,5,4.0,58,5124293,42,1:25.286,223.844,1
90,18,16,4,6,3.0,58,5126355,24,1:25.982,222.032,1
91,30,6,1,1,10.0,56,5467490,6,1:34.819,210.451,1
91,31,3,4,2,8.0,56,5472512,28,1:34.223,211.782,1
91,18,16,6,3,6.0,56,5479058,28,1:34.967,210.123,1
91,22,6,3,4,5.0,56,5481106,7,1:35.350,209.279,1
91,15,4,8,5,4.0,56,5504850,12,1:35.039,209.964,1
91,14,1,9,6,3.0,56,5520588,26,1:35.852,208.183,1
91,4,4,19,7,2.0,56,5535367,7,1:35.888,208.105,1
92,30,6,1,1,10.0,57,5314875,7,1:30.252,216.074,1
92,22,6,2,2,8.0,57,5316242,29,1:30.876,214.591,1
92,18,16,6,3,6.0,57,5341562,24,1:30.960,214.393,1
92,15,4,7,4,5.0,57,5347089,24,1:31.421,213.312,1
92,11,16,5,5,4.0,57,5367335,55,1:31.101,214.061,1
92,4,4,16,6,3.0,57,5368031,39,1:30.654,215.116,1
92,23,3,4,7,2.0,57,5373030,56,1:30.781,214.815,1
93,30,6,2,1,10.0,62,5179670,10,1:20.411,220.85,1
93,18,16,1,2,8.0,62,5189372,28,1:21.201,218.701,1
93,31,3,3,3,6.0,62,5201287,27,1:21.870,216.914,1
93,4,4,6,4,5.0,62,5203324,59,1:21.650,217.499,1
93,15,4,9,5,4.0,62,5215886,11,1:21.666,217.456,1
93,22,6,4,6,3.0,62,5216353,31,1:21.873,216.906,1
93,23,3,5,7,2.0,62,5235400,30,1:21.689,217.395,1
94,30,6,1,1,10.0,66,5252841,12,1:17.450,215.07,1
94,22,6,5,2,8.0,66,5266131,16,1:17.887,213.863,1
94,15,4,4,3,6.0,66,5285135,12,1:18.178,213.067,1
94,4,4,8,4,5.0,66,5285793,27,1:17.556,214.776,1
94,11,16,3,5,4.0,66,5295168,47,1:17.678,214.439,1
94,23,3,6,6,3.0,66,5326645,27,1:18.548,212.063,1
94,21,15,12,7,2.0,66,5329949,37,1:19.062,210.685,1
95,15,4,1,1,10.0,77,6346601,22,1:14.870,160.598,1
95,18,16,2,2,8.0,77,6347098,40,1:15.220,159.851,1
95,22,6,6,3,6.0,77,6422367,16,1:15.763,158.705,1
96,30,6,1,1,10.0,60,5555101,7,1:29.468,207.144,1
96,22,6,7,2,8.0,60,5573090,14,1:30.101,205.689,1
96,18,16,5,3,6.0,60,5577634,13,1:30.457,204.879,1
96,15,4,3,4,5.0,60,5608774,30,1:31.131,203.364,1
96,4,4,6,5,4.0,60,5616088,29,1:31.065,203.511,1
96,21,15,19,6,3.0,60,5628549,23,1:31.413,202.737,1
96,17,19,14,7,2.0,60,5631307,37,1:31.893,201.678,1
97,30,6,6,1,10.0,70,5304803,18,1:13.630,213.222,1
97,22,6,7,2,8.0,70,5309911,68,1:13.622,213.246,1
97,18,16,2,3,6.0,70,5325212,68,1:14.246,211.453,1
98,30,6,2,1,10.0,73,6029914,8,1:10.412,214.327,1
98,22,6,1,2,8.0,73,6032864,7,1:10.399,214.366,1
98,11,16,3,3,6.0,73,6051950,47,1:10.727,213.372,1
98,15,4,20,4,5.0,73,6064458,45,1:11.187,211.993,1
98,44,7,8,5,4.0,73,6067448,46,1:10.933,212.752,1
99,30,6,2,1,10.0,70,5418133,32,1:15.377,210.669,1
99,4,4,1,2,8.0,70,5426462,34,1:15.551,210.183,1
99,22,6,10,3,6.0,70,5449755,50,1:16.035,208.845,1
99,15,4,5,4,5.0,70,5450215,15,1:16.248,208.262,1
99,18,16,4,5,4.0,70,5450617,50,1:15.971,209.021,1
99,14,1,3,6,3.0,70,5453653,11,1:16.303,208.112,1
99,8,1,9,7,2.0,70,5454363,30,1:15.791,209.518,1
99,31,3,6,8,1.0,70,5461552,48,1:16.140,208.557,1
99,17,19,12,9,0.0,70,5470527,53,1:15.956,209.063,1
99,48,3,8,10,0.0,70,5476299,56,1:16.070,208.749,1
100,30,6,4,1,10.0,60,5082700,14,1:18.739,235.049,1
100,8,1,1,2,8.0,60,5084830,10,1:19.554,232.641,1
100,22,6,2,3,6.0,60,5085814,8,1:19.296,233.398,1
100,18,16,3,4,5.0,60,5093383,10,1:19.488,232.835,1
100,31,3,7,5,4.0,60,5094873,26,1:19.968,231.437,1
100,21,15,20,6,3.0,60,5095588,22,1:19.813,231.887,1
100,14,1,6,7,2.0,60,5102368,25,1:20.547,229.773,1
100,17,19,9,8,1.0,60,5106401,11,1:20.768,229.145,1
100,13,15,10,9,0.0,60,5106723,58,1:20.484,229.953,1
100,4,4,16,10,0.0,60,5107535,39,1:20.442,230.073,1
100,11,16,8,11,0.0,60,5116436,12,1:20.790,229.082,1
100,48,3,11,12,0.0,60,5117003,58,1:20.434,230.096,1
101,30,6,1,1,10.0,66,5034848,5,1:13.783,223.173,1
101,18,16,13,2,8.0,66,5043236,11,1:14.117,222.167,1
101,4,4,5,3,6.0,66,5051199,8,1:14.265,221.724,1
101,14,1,4,4,5.0,66,5054079,8,1:14.558,220.853,1
101,31,3,2,5,4.0,66,5057903,10,1:14.446,221.185,1
101,17,19,11,6,3.0,66,5075956,65,1:14.883,219.895,1
101,42,3,10,7,2.0,66,5076804,65,1:14.586,220.77,1
101,11,16,8,8,1.0,66,5081690,29,1:14.585,220.773,1
101,21,15,14,9,0.0,66,5101950,39,1:15.635,217.708,1
101,32,19,12,10,0.0,66,5103426,33,1:15.045,219.42,1
101,15,4,6,11,0.0,66,5105106,9,1:14.386,221.364,1
101,22,6,7,12,0.0,66,5108100,59,1:14.963,219.66,1
102,30,6,1,1,10.0,70,5726131,29,1:19.071,199.461,1
102,22,6,2,2,8.0,70,5730827,29,1:19.213,199.103,1
102,4,4,5,3,6.0,70,5770730,49,1:20.275,196.469,1
102,31,3,7,4,5.0,70,5788744,49,1:20.715,195.398,1
102,18,16,4,5,4.0,70,5793570,47,1:20.425,196.103,1
103,8,1,10,1,10.0,44,5555274,42,1:45.108,238.931,1
103,30,6,2,2,8.0,44,5558406,28,1:45.503,238.036,1
103,22,6,6,3,6.0,44,5559645,43,1:45.666,237.669,1
103,13,15,8,4,5.0,44,5567778,29,1:47.624,233.345,1
103,21,15,5,5,4.0,44,5569378,11,1:46.758,235.238,1
103,32,19,13,6,3.0,44,5569888,11,1:47.509,233.595,1
103,14,1,4,7,2.0,44,5573244,11,1:46.579,235.633,1
103,44,7,9,8,1.0,44,5573967,29,1:47.765,233.04,1
103,15,4,1,9,0.0,44,5577389,9,1:45.898,237.148,1
104,22,6,1,1,10.0,53,4518448,41,1:21.046,257.32,1
104,30,6,3,2,8.0,53,4519795,35,1:21.361,256.324,1
104,18,16,6,3,6.0,53,4528645,13,1:22.671,252.262,1
104,11,16,5,4,5.0,53,4533818,32,1:22.660,252.296,1
104,31,3,2,5,4.0,53,4550800,32,1:22.929,251.477,1
104,14,1,10,6,3.0,53,4551887,24,1:22.889,251.599,1
104,42,3,8,7,2.0,53,4552200,32,1:22.246,253.566,1
104,21,15,15,8,1.0,53,4553879,51,1:22.615,252.433,1
104,17,19,12,9,0.0,53,4575209,53,1:23.090,250.99,1
104,15,4,9,10,0.0,53,4584764,52,1:22.855,251.702,1
104,41,7,11,11,0.0,53,4600979,52,1:23.410,250.027,1
105,22,6,1,1,10.0,56,5352420,28,1:32.455,212.25,1
105,18,16,3,2,8.0,56,5353455,33,1:32.935,211.154,1
105,8,1,2,3,6.0,56,5353889,53,1:32.876,211.288,1
105,4,4,6,4,5.0,56,5384930,55,1:33.625,209.597,1
105,31,3,10,5,4.0,56,5397613,34,1:33.108,210.761,1
105,11,16,18,6,3.0,56,5407211,36,1:33.533,209.804,1
105,21,15,7,7,2.0,56,5417884,25,1:33.520,209.833,1
105,13,15,4,8,1.0,56,5432500,43,1:33.483,209.916,1
105,14,1,9,9,0.0,56,5433039,26,1:33.727,209.369,1
106,30,6,1,1,10.0,53,5066985,41,1:32.796,225.281,1
106,23,3,2,2,8.0,53,5081083,23,1:33.467,223.663,1
106,18,16,5,3,6.0,53,5086647,33,1:33.819,222.824,1
106,11,16,4,4,5.0,53,5098766,28,1:33.742,223.007,1
106,4,4,11,5,4.0,53,5104752,29,1:34.279,221.737,1
106,8,1,12,6,3.0,53,5106347,35,1:33.920,222.585,1
106,31,3,13,7,2.0,53,5122332,30,1:33.779,222.919,1
106,21,15,7,8,1.0,53,5123261,44,1:33.850,222.751,1
106,13,15,19,9,0.0,53,5156641,40,1:33.614,223.312,1
107,31,3,2,1,10.0,71,5281451,49,1:11.473,217.038,1
107,8,1,3,2,8.0,71,5282473,52,1:11.562,216.768,1
107,22,6,1,3,6.0,71,5305550,22,1:11.672,216.435,1
107,4,4,8,4,5.0,71,5330359,42,1:12.118,215.097,1
107,23,3,7,5,4.0,71,5331191,23,1:11.764,216.158,1
107,11,16,6,6,3.0,71,5331699,51,1:11.941,215.626,1
107,30,6,18,7,2.0,71,5332077,49,1:11.763,216.161,1
107,13,15,4,8,1.0,71,5343761,68,1:12.066,215.252,1
107,21,15,10,9,0.0,71,5345293,69,1:11.877,215.818,1
1,18,23,1,1,10.0,58,5655784,17,1:28.020,216.891,1
1,22,23,2,2,8.0,58,5656591,43,1:29.066,214.344,1
1,15,7,20,3,6.0,58,5657388,50,1:28.916,214.706,1
1,10,7,19,4,5.0,58,5660219,53,1:28.416,215.92,1
1,4,4,10,5,4.0,58,5660663,53,1:28.712,215.199,1
1,3,3,5,6,3.0,58,5661506,48,1:27.706,217.668,1
1,67,5,13,7,2.0,58,5661788,34,1:29.230,213.95,1
1,7,5,17,8,1.0,58,5662082,50,1:29.823,212.537,1
1,16,10,16,9,0.0,58,5662119,43,1:28.943,214.64,1
1,2,2,9,10,0.0,58,5662869,48,1:28.283,216.245,1
1,21,10,15,11,0.0,58,5663158,51,1:29.005,214.491,1
2,18,23,1,1,5.0,31,3330622,18,1:36.641,206.483,1
2,2,2,10,2,4.0,31,3353344,17,1:39.084,201.392,1
2,10,7,3,3,3.0,31,3354135,18,1:39.406,200.74,1
2,15,7,2,4,2.5,31,3376795,12,1:37.591,204.473,1
2,22,23,8,5,2.0,31,3377982,17,1:37.484,204.698,1
2,17,9,5,6,1.5,31,3382955,14,1:37.672,204.304,1
2,1,1,12,7,1.0,31,3391355,17,1:39.141,201.276,1
2,3,3,4,8,0.5,31,3402198,13,1:37.598,204.459,1
2,13,6,16,9,0.0,31,3407554,17,1:39.250,201.055,1
2,7,5,15,10,0.0,31,3432786,17,1:39.242,201.072,1
2,4,4,9,11,0.0,31,3440044,17,1:39.006,201.551,11
2,6,3,11,12,0.0,31,3446752,17,1:39.387,200.778,11
2,12,4,17,13,0.0,31,3447335,18,1:39.268,201.019,11
2,8,6,7,14,0.0,31,3473463,17,1:38.453,202.683,11
3,20,9,1,1,10.0,56,7063485,42,1:52.627,174.235,1
3,17,9,3,2,8.0,56,7074455,42,1:52.980,173.69,1
3,18,23,5,3,6.0,56,7108460,44,1:53.546,172.825,1
3,22,23,4,4,5.0,56,7127189,42,1:52.592,174.289,1
3,5,1,12,5,4.0,56,7128587,41,1:54.516,171.361,1
3,1,1,9,6,3.0,56,7135351,39,1:54.665,171.138,1
3,10,7,19,7,2.0,56,7137961,42,1:52.703,174.117,1
3,67,5,10,8,1.0,56,7139924,42,1:54.590,171.25,1
3,4,4,2,9,0.0,56,7147794,38,1:54.481,171.413,1
3,8,6,8,10,0.0,56,7155235,38,1:55.396,170.054,1
3,7,5,15,11,0.0,56,7157641,43,1:53.474,172.934,1
3,2,2,11,12,0.0,56,7159319,40,1:54.158,171.898,1
3,9,2,17,13,0.0,56,7170338,44,1:55.350,170.122,1
4,18,23,4,1,10.0,57,5508182,11,1:34.588,205.979,1
4,20,9,3,2,8.0,57,5515369,16,1:34.756,205.614,1
4,15,7,1,3,6.0,57,5517352,10,1:34.556,206.049,1
4,1,1,5,4,5.0,57,5530278,13,1:34.915,205.269,1
4,22,23,6,5,4.0,57,5545961,25,1:34.901,205.3,1
4,8,6,10,6,3.0,57,5550239,42,1:35.498,204.016,1
4,10,7,2,7,2.0,57,5551062,6,1:34.574,206.01,1
4,4,4,7,8,1.0,57,5560957,29,1:35.722,203.539,1
